 ,Date,Observers,Note,Phase,Flowers on Ground (0-4),Nuts on Tree (0-4)?,Nuts on Ground?,% Canopy w/ Leaves,% of Leaves Green,,
22,11/10/2022,TCJ+MDC,,,0,4,0,80,20,,
23,11/10/2022,TCJ+MDC,,,0,0,0,0,0,,
26,11/10/2022,TCJ+MDC,,,0,4,0,95,100,,
27,11/10/2022,TCJ+MDC,,,0,3,0,70,50,,
28,11/10/2022,TCJ+MDC,2 cocos abortados,,0,3,2,85,90,,
43,11/10/2022,TCJ+MDC,,,0,3,0,25,5,,
29,11/10/2022,TCJ+MDC,"Mejor vision, hojas caidas",,0,4,0,60,50,,
24,11/10/2022,TCJ+MDC,,,0,3,0,65,20,,
25,11/10/2022,TCJ+MDC,,,0,4,0,80,100,,
42,11/10/2022,TCJ+MDC,1 coco abortado,,0,3,1,30,15,,
Z,11/10/2022,TCJ+MDC,1 coco abortado,,0,4,1,95,100,,
39,11/10/2022,TCJ+MDC,,,,,,,,,
38,11/10/2022,TCJ+MDC,1 coco abortado,,0,4,0,85,60,,
30,11/10/2022,TCJ+MDC,,,0,4,0,70,40,,
31,11/10/2022,TCJ+MDC,,,0,3,0,85,50,,
40,11/10/2022,TCJ+MDC,,,0,3,0,95,100,,
37,11/10/2022,TCJ+MDC,,,0,3,0,80,20,,
32,11/10/2022,TCJ+MDC,,,0,1,0,75,80,,
33,11/10/2022,TCJ+MDC,,,0,2,0,95,100,,
36,11/10/2022,TCJ+MDC,,,0,0,0,80,30,,
35,11/10/2022,TCJ+MDC,,,0,3,0,85,70,,
41,25/10/2022,TCJ+MDC,,,0,1,0,85,100,,
20,25/10/2022,TCJ+MDC,,,0,4,0,25,30,,
21,25/10/2022,TCJ+MDC,,,0,3,1,75,90,,
22,25/10/2022,TCJ+MDC,Nuevas hojas,,0,4,1,80,95,,
23,25/10/2022,TCJ+MDC,,,0,0,0,0,0,,
26,25/10/2022,TCJ+MDC,,,0,4,0,90,100,,
27,25/10/2022,TCJ+MDC,,,0,3,0,95,95,,
28,25/10/2022,TCJ+MDC,,,0,3,0,90,95,,
43,25/10/2022,TCJ+MDC,,,0,3,0,40,90,,
29,25/10/2022,TCJ+MDC,,,0,4,0,80,70,,
24,25/10/2022,TCJ+MDC,,,0,3,0,85,95,,
25,25/10/2022,TCJ+MDC,,,0,4,0,95,95,,
42,25/10/2022,TCJ+MDC,,,0,3,0,85,95,,
Z,25/10/2022,TCJ+MDC,,,0,4,0,95,100,,
39,25/10/2022,TCJ+MDC,,,,,,,,,
38,25/10/2022,TCJ+MDC,,,0,4,0,95,100,,
30,25/10/2022,TCJ+MDC,,,0,4,0,85,100,,
31,25/10/2022,TCJ+MDC,,,0,3,0,80,100,,
40,25/10/2022,TCJ+MDC,,,0,3,0,80,100,,
37,25/10/2022,TCJ+MDC,,,0,3,0,95,100,,
32,25/10/2022,TCJ+MDC,,,0,1,0,70,85,,
33,25/10/2022,TCJ+MDC,,,0,2,0,90,95,,
36,25/10/2022,TCJ+MDC,,,0,0,0,85,95,,
35,25/10/2022,TCJ+MDC,,,0,3,0,80,100,,
41,08/11/2022,MDC,,,0,1,0,90,100,,
20,08/11/2022,MDC,,,0,4,0,80,90,,
21,08/11/2022,MDC,,,0,3,0,85,95,,
22,08/11/2022,MDC,Ejemplo para el taller,,0,4,0,85,95,,
23,08/11/2022,MDC,Parece que esta reverdeciendo,,0,0,0,5,0,,
26,08/11/2022,MDC,,,0,4,0,90,95,,
27,08/11/2022,MDC,,,0,3,0,95,95,,
28,08/11/2022,MDC,,,0,3,1,85,95,,
43,08/11/2022,MDC,,,0,3,0,50,85,,
29,08/11/2022,MDC,,,0,4,0,90,90,,
24,08/11/2022,MDC,,,0,3,0,85,90,,
25,08/11/2022,MDC,,,0,4,0,90,95,,
42,08/11/2022,MDC,,,0,3,0,95,90,,
Z,08/11/2022,MDC,,,0,4,0,100,100,,
39,08/11/2022,MDC,,,,,,,,,
38,08/11/2022,MDC,,,0,4,0,95,100,,
30,08/11/2022,MDC,,,0,4,0,90,95,,
31,08/11/2022,MDC,1 coco comido por añuje ,,0,3,1,90,95,,
40,08/11/2022,MDC,,,0,3,0,80,95,,
37,08/11/2022,MDC,,,0,3,0,90,95,,
32,08/11/2022,MDC,,,0,1,0,70,90,,
33,08/11/2022,MDC,,,0,2,0,90,90,,
36,08/11/2022,MDC,,,0,0,0,95,95,,
35,08/11/2022,MDC,,,0,3,0,85,95,,
41,23/11/2022,JCS+MDC+TCJ,Mejor visibilidad por viento,,3,2,0,80,100,,
20,23/11/2022,JCS+MDC+TCJ,,,0,4,0,80,100,,
21,23/11/2022,JCS+MDC+TCJ,,,0,3,0,90,100,,
22,23/11/2022,JCS+MDC+TCJ,,,0,4,0,90,100,,
23,23/11/2022,JCS+MDC+TCJ,,,0,0,0,0,0,,
26,23/11/2022,JCS+MDC+TCJ,,,4,4,0,95,100,,
27,23/11/2022,JCS+MDC+TCJ,,,0,3,0,90,100,,
28,23/11/2022,JCS+MDC+TCJ,,,2,2,0,80,100,,
43,23/11/2022,JCS+MDC+TCJ,,,0,3,0,70,100,,
29,23/11/2022,JCS+MDC+TCJ,,,0,3,0,70,95,,
24,23/11/2022,JCS+MDC+TCJ,,,0,3,0,75,100,,
25,23/11/2022,JCS+MDC+TCJ,,,1,4,0,90,100,,
42,23/11/2022,JCS+MDC+TCJ,,,0,2,1,90,100,,
Z,23/11/2022,JCS+MDC+TCJ,,,2,4,3,95,100,,
39,23/11/2022,JCS+MDC+TCJ,,,,,,,,,
38,23/11/2022,JCS+MDC+TCJ,,,0,4,0,95,100,,
30,23/11/2022,JCS+MDC+TCJ,,,0,4,0,85,100,,
31,23/11/2022,JCS+MDC+TCJ,,,0,2,0,90,100,,
40,23/11/2022,JCS+MDC+TCJ,,,0,2,0,80,100,,
37,23/11/2022,JCS+MDC+TCJ,,,0,3,0,85,100,,
32,23/11/2022,JCS+MDC+TCJ,,,0,1,0,75,95,,
33,23/11/2022,JCS+MDC+TCJ,,,2,2,0,90,100,,
36,23/11/2022,JCS+MDC+TCJ,,,0,0,0,85,100,,
35,23/11/2022,JCS+MDC+TCJ,,,0,3,0,80,100,,
41,06/12/2022,MDC+TCJ,,,2,2,0,90,100,,
20,06/12/2022,MDC+TCJ,Se pueden ver los cocos del proximo año,,1,4,2,80,100,,
21,06/12/2022,MDC+TCJ,2 cocos abortados,,0,3,2,85,100,,
22,06/12/2022,MDC+TCJ,1 coco abortado,,0,4,1,90,100,,
23,06/12/2022,MDC+TCJ,,,0,0,0,0,0,,
26,06/12/2022,MDC+TCJ,,,2,4,0,95,100,,
27,06/12/2022,MDC+TCJ,1 coco abortado,,0,3,1,95,100,,
28,06/12/2022,MDC+TCJ,,,3,3,32,75,100,,
43,06/12/2022,MDC+TCJ,,,0,3,0,70,100,,
29,06/12/2022,MDC+TCJ,1 coco abortado,,0,3,1,85,100,,
24,06/12/2022,MDC+TCJ,,,0,3,1,80,100,,
25,06/12/2022,MDC+TCJ,,,1,4,18,90,100,,
42,06/12/2022,MDC+TCJ,,,1,3,14,90,100,,
Z,06/12/2022,MDC+TCJ,,,3,3,59,95,100,,
39,06/12/2022,MDC+TCJ,,,,,,,,,
38,06/12/2022,MDC+TCJ,,,0,4,0,90,100,,
30,06/12/2022,MDC+TCJ,,,0,4,0,85,100,,
31,06/12/2022,MDC+TCJ,,,0,2,0,85,100,,
40,06/12/2022,MDC+TCJ,,,1,2,0,80,100,,
37,06/12/2022,MDC+TCJ,,,0,3,0,90,100,,
32,06/12/2022,MDC+TCJ,,,0,1,0,70,100,,
33,06/12/2022,MDC+TCJ,,,2,2,0,95,100,,
36,06/12/2022,MDC+TCJ,,,0,0,0,95,100,,
35,06/12/2022,MDC+TCJ,,,0,3,0,80,100,,
,,,,,,,,,,,
41,06/01/2023,YSS+BCM+KLC,,,0,1,some,90,100,,
20,06/01/2023,YSS+BCM+KLC,,,2,4,many,85,100,,
21,06/01/2023,YSS+BCM+KLC,Varios en el suelo,,2,2,many,85,100,,
22,06/01/2023,YSS+BCM+KLC,Dos abortados,,2,4,some,90,100,,
23,06/01/2023,YSS+BCM+KLC,,,.,.,.,.,.,,
26,06/01/2023,YSS+BCM+KLC,No se ven los cocos,,1,2,many,90,100,,
27,06/01/2023,YSS+BCM+KLC,,,2,3,many,90,100,,
28,06/01/2023,YSS+BCM+KLC,Un abortado,,1,2,many,70,100,,
43,06/01/2023,YSS+BCM+KLC,Se estimó ramas no visibles,,2,3,some,70,100,,
29,06/01/2023,YSS+BCM+KLC,No se ven cocos por follaje,,1,2,many,90,100,,
24,06/01/2023,YSS+BCM+KLC,No se ven cocos por follaje,,2,2,many,70,100,,
25,06/01/2023,YSS+BCM+KLC,,,1,3,many,90,100,,
42,06/01/2023,YSS+BCM+KLC,,,2,1,some,90,100,,
Z,06/01/2023,YSS+BCM+KLC,,,1,3,many,95,100,,
39,06/01/2023,YSS+BCM+KLC,,,.,.,.,.,.,,
38,06/01/2023,YSS+BCM+KLC,No se ven cocos por follaje,,2,4,some,90,100,,
30,06/01/2023,YSS+BCM+KLC,,,1,4,some,80,100,,
31,06/01/2023,YSS+BCM+KLC,,,2,2,none,85,100,,
40,06/01/2023,YSS+BCM+KLC,No se ven los cocos contados antes,,1,0,none,75,100,,
37,06/01/2023,YSS+BCM+KLC,No se ven cocos por follaje,,1,3,none,85,100,,
32,06/01/2023,YSS+BCM+KLC,,,1,1,none,70,100,,
33,06/01/2023,YSS+BCM+KLC,Un coco se encontró lejos y los otros no se ven por follaje,,1,2,some,90,100,,
36,06/01/2023,YSS+BCM+KLC,,,1,0,none,90,100,,
35,06/01/2023,YSS+BCM+KLC,No se ven cocos por follaje,,1,2,none,90,100,,
,,,,,,,,,,,
41,17/01/2023,YSS+BCM+KLC,Añuje se llevo los cocos ,,0,1,some ,90,100,,
20,17/01/2023,YSS+BCM+KLC,,,1,3,many,85,100,,
21,17/01/2023,YSS+BCM+KLC,2 abortados,,2,2,many,85,100,,
22,17/01/2023,YSS+BCM+KLC,,,2,3,many,90,100,,
23,17/01/2023,YSS+BCM+KLC,,,,,,,,,
26,17/01/2023,YSS+BCM+KLC,"1 aborto, muchos cocos en el suello",,1,2,many,90,100,,
27,17/01/2023,YSS+BCM+KLC,,,3,3,many,90,100,,
28,17/01/2023,YSS+BCM+KLC,,,1,2,some,70,100,,
43,17/01/2023,YSS+BCM+KLC,,,3,2,many,70,100,,
29,17/01/2023,YSS+BCM+KLC,1 aborto,,3,2,many,90,100,,
24,17/01/2023,YSS+BCM+KLC,,,3,1,many,70,100,,
25,17/01/2023,YSS+BCM+KLC,,,1,2,many,90,100,,
42,17/01/2023,YSS+BCM+KLC,,,3,1,some,90,100,,
Z,17/01/2023,YSS+BCM+KLC,,,1,2,many,95,100,,
39,17/01/2023,YSS+BCM+KLC,,,,,,,,,
38,17/01/2023,YSS+BCM+KLC,No se ve bien por el foliage ,,1,3,none,90,100,,
30,17/01/2023,YSS+BCM+KLC,,,1,4,none,80,100,,
31,17/01/2023,YSS+BCM+KLC,,,1,2,none,85,100,,
40,17/01/2023,YSS+BCM+KLC,,,1,0,none,75,95,,
37,17/01/2023,YSS+BCM+KLC,"No se busca en el suello por el viento. Falta juntar los del suello, solo se escuchó",,2,3,some,85,100,,
32,17/01/2023,YSS+BCM+KLC,,,1,1,none,70,100,,
33,17/01/2023,YSS+BCM+KLC,,,1,1,none,90,100,,
36,17/01/2023,YSS+BCM+KLC,,,2,0,none,90,100,,
35,17/01/2023,YSS+BCM+KLC,,,2,1,none,90,100,,
,,,,,,,,,,,
41,31/01/2023,YSS+BCM+KLC,,,0,1,none,90,100,,
20,31/01/2023,YSS+BCM+KLC,10 abortos,,3,3,many,85,100,,
21,31/01/2023,YSS+BCM+KLC,1 aborto,,3,2,many,85,100,,
22,31/01/2023,YSS+BCM+KLC,1 aborto,,3,,many,90,100,,
23,31/01/2023,YSS+BCM+KLC,,,,,,,100,,
26,31/01/2023,YSS+BCM+KLC,1 aborto,,1,2,many,90,100,,
27,31/01/2023,YSS+BCM+KLC,2 abortos,,3,2,many,90,100,,
28,31/01/2023,YSS+BCM+KLC,1 aborto,,2,2,many,70,100,,
43,31/01/2023,YSS+BCM+KLC,2 abortos,,3,2,none,70,100,,
29,31/01/2023,YSS+BCM+KLC,4 abortos ,,2,2,many,90,100,,
24,31/01/2023,YSS+BCM+KLC,,,2,1,some,70,100,,
25,31/01/2023,YSS+BCM+KLC,comenco la lluvia no contamos bien,,2,1,some,90,100,,
42,31/01/2023,YSS+BCM+KLC,,,2,1,some,90,100,,
Z,31/01/2023,YSS+BCM+KLC,,,1,2,some,90,100,,
39,31/01/2023,YSS+BCM+KLC,,,,,,,100,,
38,31/01/2023,YSS+BCM+KLC,,,2,2,none,90,100,,
30,31/01/2023,YSS+BCM+KLC,se escucho el sonido de dos cocos ,,3,3,some,80,100,,
31,31/01/2023,YSS+BCM+KLC,,,1,2,none,85,100,,
40,31/01/2023,YSS+BCM+KLC,coco creciendo ,,1,1,none,75,95,,
37,31/01/2023,YSS+BCM+KLC,,,3,1,none,85,100,,
32,31/01/2023,YSS+BCM+KLC,,,2,1,none,70,100,,
33,31/01/2023,YSS+BCM+KLC,,,1,2,none,90,100,,
36,31/01/2023,YSS+BCM+KLC,,,3,0,none,90,100,,
35,31/01/2023,YSS+BCM+KLC,,,2,0,none,90,100,,
,,,,,,,,,,,
41,14/02/2023,BCM+KLC,,,0,1,none,90,100,,
20,14/02/2023,BCM+KLC,,,1,3,none,85,100,,
21,14/02/2023,BCM+KLC,,,3,2,none,85,100,,
22,14/02/2023,BCM+KLC,1 aborto,,2,3,some,90,100,,
23,14/02/2023,BCM+KLC,,,,,,,,,
26,14/02/2023,BCM+KLC,1 aborto,,0,2,some,90,100,,
27,14/02/2023,BCM+KLC,,,1,2,some,90,100,,
28,14/02/2023,BCM+KLC,,,0,2,some,70,100,,
43,14/02/2023,BCM+KLC,2 abortados,,2,2,some,70,100,,
29,14/02/2023,BCM+KLC,,,0,1,many,90,100,,
24,14/02/2023,BCM+KLC,,,0,1,none,70,100,,
25,14/02/2023,BCM+KLC,,,0,1,none,90,100,,
42,14/02/2023,BCM+KLC,,,0,1,none,90,100,,
Z,14/02/2023,BCM+KLC,,,0,2,some,90,100,,
39,14/02/2023,BCM+KLC,,,,,,,,,
38,14/02/2023,BCM+KLC,,,0,1,none,90,100,,
30,14/02/2023,BCM+KLC,,,0,2,none,80,100,,
31,14/02/2023,BCM+KLC,,,0,2,none,85,100,,
40,14/02/2023,BCM+KLC,,,0,1,none,75,95,,
37,14/02/2023,BCM+KLC,,,1,1,none,85,100,,
32,14/02/2023,BCM+KLC,,,0,1,none,90,100,,
33,14/02/2023,BCM+KLC,,,0,2,none,90,100,,
36,14/02/2023,BCM+KLC,,,0,0,none,90,100,,
35,14/02/2023,BCM+KLC,,,0,0,none,90,100,,
,,,,,,,,,,,
41,28/02/2023,BCM+KLC,,,0,1,none,90,100,,
20,28/02/2023,BCM+KLC,,,0,1,many,85,100,,
21,28/02/2023,BCM+KLC,1 aborto,,2,0,some,85,95,,
22,28/02/2023,BCM+KLC,2 abortos,,0,1,many,85,100,,
23,28/02/2023,BCM+KLC,,,,,,,,,
26,28/02/2023,BCM+KLC,1 aborto,,0,1,some,90,100,,
27,28/02/2023,BCM+KLC,,,2,1,many,90,100,,
28,28/02/2023,BCM+KLC,,,0,2,some,90,100,,
43,28/02/2023,BCM+KLC,,,0,1,some,70,100,,
29,28/02/2023,BCM+KLC,,,0,1,some,90,100,,
24,28/02/2023,BCM+KLC,,,1,1,some,70,100,,
25,28/02/2023,BCM+KLC,,,0,0,none,90,100,,
42,28/02/2023,BCM+KLC,,,0,0,some,90,100,,
Z,28/02/2023,BCM+KLC,,,0,0,some,90,100,,
39,28/02/2023,BCM+KLC,,,,,,,,,
38,28/02/2023,BCM+KLC,cocos pequenos (6),,1,1,none,90,95,,
30,28/02/2023,BCM+KLC,cocos pequenos (5) No se ven los cocos grandes,,0,2,none,80,100,,
31,28/02/2023,BCM+KLC,,,0,1,none,85,100,,
40,28/02/2023,BCM+KLC,cocos creciendo mas (11),,0,2,none,75,95,,
37,28/02/2023,BCM+KLC,Cocos pequenos (8),,0,1,none,85,100,,
32,28/02/2023,BCM+KLC,Cocos pequenos (3),,0,1,none,85,100,,
33,28/02/2023,BCM+KLC,Cocos pequenos (1),,0,2,none,90,100,,
36,28/02/2023,BCM+KLC,,,0,0,none,90,100,,
35,28/02/2023,BCM+KLC,,,0,0,none,85,100,,
,,,,,,,,,,,
41,14/03/2023,BCM+KLC,cocos estan creciendo en un mismo lado (3),,0,1,none,85,100,,
20,14/03/2023,BCM+KLC,cocos creciendo (4),,0,1,none,85,100,,
21,14/03/2023,BCM+KLC,,,0,0,none,90,95,,
22,14/03/2023,BCM+KLC,cocos creciendo (varios),,0,2,some,85,100,,
23,14/03/2023,BCM+KLC,,,,,,,,,
26,14/03/2023,BCM+KLC,cocos creciendo (varios) - trampa 7 cuidado abeja,,0,3,some,85,100,,
27,14/03/2023,BCM+KLC,cocos creciendo (pequenos) (varios abortos en el suelo),,1,1,none,90,100,,
28,14/03/2023,BCM+KLC,"no tiene placa, varios abortos, creciendo nuevos cocos (1)",,0,1,some,65,100,,
43,14/03/2023,BCM+KLC,falta ver si es nuevo o de temporada,,0,1,some,70,100,,
29,14/03/2023,BCM+KLC,creciendo cocos (varios abortos) ( 1 coco hueco),,0,2,some,90,100,,
24,14/03/2023,BCM+KLC,cocos creciendo,,1,1,none,90,100,,
25,14/03/2023,BCM+KLC,varios abortos,,0,1,none,90,100,,
42,14/03/2023,BCM+KLC,varios abortos,,0,0,none,90,100,,
Z,14/03/2023,BCM+KLC,"varios abortos,, cocos en crecimiento ",,0,2,none,90,95,,
39,14/03/2023,BCM+KLC,,,,,,,,,
38,14/03/2023,BCM+KLC,"cocos creciendo, abortos",,0,3,none,90,100,,
30,14/03/2023,BCM+KLC,"cocos creciendo, bastantes juntos",,0,3,none,80,100,,
31,14/03/2023,BCM+KLC,cocos creciendo,,0,3,none,80,100,,
40,14/03/2023,BCM+KLC,cocos creciendo,,0,3,none,75,100,,
37,14/03/2023,BCM+KLC,cocos creciendo,,0,2,none,90,100,,
32,14/03/2023,BCM+KLC,cocos creciendo,,0,2,none,70,100,,
33,14/03/2023,BCM+KLC,1 aborto comido por anuje,,0,2,none,90,100,,
36,14/03/2023,BCM+KLC,cocos creciendo,,0,1,none,85,100,,
35,14/03/2023,BCM+KLC,cocos en crecimiento ,,0,3,none,85,100,,
,,,,,,,,,,,
41,28/03/2023,BCM+YSS,,,0,1,none,85,100,,
20,28/03/2023,BCM+YSS,,,0,2,none,85,100,,
21,28/03/2023,BCM+YSS,"coco creciendo, abortos en el suelo ",,0,2,none,90,95,,
22,28/03/2023,BCM+YSS,abortos en el suelo,,0,2,many,90,100,,
23,28/03/2023,BCM+YSS,,,0,,,,,,
26,28/03/2023,BCM+YSS,"2 cocos nuevos caido comidos por macaw, 2 abortos ",,0,3,some,85,100,,
27,28/03/2023,BCM+YSS,abortos en el suelo,,0,2,some,90,100,,
28,28/03/2023,BCM+YSS,"abortos en el suelo, 1 (aborto)",,0,3,some,65,100,,
43,28/03/2023,BCM+YSS,cocos creciendo,,0,1,none,70,100,,
29,28/03/2023,BCM+YSS,"abortos en el suelo, 1 (aborto)",,0,2,some,90,100,,
24,28/03/2023,BCM+YSS,,,0,1,none,90,100,,
25,28/03/2023,BCM+YSS,"abortos en el suelo, creciendo mayoria medianos",,0,3,some,90,100,,
42,28/03/2023,BCM+YSS,"abortos en el suelo, cocos creciendo",,0,1,none,90,100,,
Z,28/03/2023,BCM+YSS,abortos en el suelo,,0,3,some,90,95,,
39,28/03/2023,BCM+YSS,,,0,,,,,,
38,28/03/2023,BCM+YSS,abortos en el suelo,,0,3,none,90,100,,
30,28/03/2023,BCM+YSS,,,0,3,none,80,100,,
31,28/03/2023,BCM+YSS,,,0,3,none,80,100,,
40,28/03/2023,BCM+YSS,,,0,3,none,75,100,,
37,28/03/2023,BCM+YSS,,,0,3,none,90,100,,
32,28/03/2023,BCM+YSS,abortos en el suelo,,0,2,none,70,100,,
33,28/03/2023,BCM+YSS,,,0,2,some,90,100,,
36,28/03/2023,BCM+YSS,,,0,1,none,85,100,,
35,28/03/2023,BCM+YSS,abortos en el suelo ,,0,3,none,85,100,,
,,,,,,,,,,,
41,11/04/2023,BCM+KLC,,,0,1,none,80,100,,
20,11/04/2023,BCM+KLC,abortos en el suelo ,,0,2,some,85,100,,
21,11/04/2023,BCM+KLC,,,0,2,none,90,100,,
22,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,90,95,,
23,11/04/2023,BCM+KLC,,,,,,,100,,
26,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,85,100,,
27,11/04/2023,BCM+KLC,abortos en el suelo ,,0,2,none,90,100,,
28,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,65,100,,
43,11/04/2023,BCM+KLC,abortos en el suelo ,,0,1,none,70,100,,
29,11/04/2023,BCM+KLC,abortos en el suelo ,,0,2,none,90,100,,
24,11/04/2023,BCM+KLC,,,0,1,none,90,100,,
25,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,some,90,100,,
42,11/04/2023,BCM+KLC,abortos en el suelo ,,0,1,none,90,100,,
Z,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,90,95,,
39,11/04/2023,BCM+KLC,,,,,,,100,,
38,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,90,100,,
30,11/04/2023,BCM+KLC,,,0,3,none,80,100,,
31,11/04/2023,BCM+KLC,,,0,3,none,80,100,,
40,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,75,100,,
37,11/04/2023,BCM+KLC,,,0,3,none,90,100,,
32,11/04/2023,BCM+KLC,,,0,2,none,70,100,,
33,11/04/2023,BCM+KLC,deforestado todo alrededor,,0,2,none,90,100,,
36,11/04/2023,BCM+KLC,,,0,1,none,85,100,,
35,11/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,80,100,,
,,,,,,,,,,,
41,25/04/2023,BCM+KLC,,,0,1,none,80,100,,
20,25/04/2023,BCM+KLC,,,3,2,none,85,100,,
21,25/04/2023,BCM+KLC,abortos en el suelo ,,0,2,none,90,100,,
22,25/04/2023,BCM+KLC,,,0,3,none,90,100,,
23,25/04/2023,BCM+KLC,,,,,,,,,
26,25/04/2023,BCM+KLC,,,0,3,none,85,100,,
27,25/04/2023,BCM+KLC,,,0,2,none,90,100,,
28,25/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,65,100,,
43,25/04/2023,BCM+KLC,,,0,1,none,70,100,,
29,25/04/2023,BCM+KLC,,,0,2,none,90,100,,
24,25/04/2023,BCM+KLC,,,0,1,none,90,100,,
25,25/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,90,100,,
42,25/04/2023,BCM+KLC,,,0,1,none,90,100,,
Z,25/04/2023,BCM+KLC,,,0,3,none,90,100,,
39,25/04/2023,BCM+KLC,,,,,,,,,
38,25/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,90,100,,
30,25/04/2023,BCM+KLC,,,0,3,none,80,100,,
31,25/04/2023,BCM+KLC,,,0,3,none,80,100,,
40,25/04/2023,BCM+KLC,,,0,3,none,75,100,,
37,25/04/2023,BCM+KLC,,,0,3,none,90,100,,
32,25/04/2023,BCM+KLC,,,0,2,none,70,100,,
33,25/04/2023,BCM+KLC,,,0,2,none,90,100,,
36,25/04/2023,BCM+KLC,,,0,1,none,85,100,,
35,25/04/2023,BCM+KLC,abortos en el suelo ,,0,3,none,80,100,,
,,,,,,,,,,,
41,09/05/2023,BCM+KLC,,,0,1,none,80,100,,
20,09/05/2023,BCM+KLC,,,0,2,none,85,100,,
21,09/05/2023,BCM+KLC,,,0,2,none,90,100,,
22,09/05/2023,BCM+KLC,,,0,3,none,90,100,,
23,09/05/2023,BCM+KLC,,,,,,,,,
26,09/05/2023,BCM+KLC,,,0,2,some,85,100,,
27,09/05/2023,BCM+KLC,,,0,2,some,90,100,,
28,09/05/2023,BCM+KLC,,,0,3,none,65,100,,
43,09/05/2023,BCM+KLC,,,0,2,some,70,100,,
29,09/05/2023,BCM+KLC,,,0,2,none,90,100,,
24,09/05/2023,BCM+KLC,,,0,2,none,90,100,,
25,09/05/2023,BCM+KLC,,,0,3,none,90,100,,
42,09/05/2023,BCM+KLC,,,0,2,none,75,100,,
Z,09/05/2023,BCM+KLC,,,0,2,none,90,100,,
39,09/05/2023,BCM+KLC,,,,,,,,,
38,09/05/2023,BCM+KLC,,,0,3,none,90,95,,
30,09/05/2023,BCM+KLC,,,0,3,none,80,100,,
31,09/05/2023,BCM+KLC,,,0,3,none,90,100,,
40,09/05/2023,BCM+KLC,,,0,3,none,75,100,,
37,09/05/2023,BCM+KLC,,,0,3,none,90,100,,
32,09/05/2023,BCM+KLC,,,0,3,none,70,100,,
33,09/05/2023,BCM+KLC,,,0,2,none,90,100,,
36,09/05/2023,BCM+KLC,,,0,1,none,90,100,,
35,09/05/2023,BCM+KLC,,,0,2,none,80,95,,
,,,,,,,,,,,
41,24/05/2023,KLC+YSS+BKC,,,0,2,none,85,100,,
20,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
21,24/05/2023,KLC+YSS+BKC,,,0,2,none,90,100,,
22,24/05/2023,KLC+YSS+BKC,,,0,3,none,95,100,,
23,24/05/2023,KLC+YSS+BKC,,,,,,,,,
26,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
27,24/05/2023,KLC+YSS+BKC,,,0,2,none,90,100,,
28,24/05/2023,KLC+YSS+BKC,,,0,4,none,60,100,,
43,24/05/2023,KLC+YSS+BKC,,,0,2,none,70,100,,
29,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
24,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
25,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
42,24/05/2023,KLC+YSS+BKC,,,0,2,none,90,100,,
Z,24/05/2023,KLC+YSS+BKC,,,0,3,none,90,100,,
39,24/05/2023,KLC+YSS+BKC,,,,,,,,,
38,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,95,,
30,24/05/2023,KLC+YSS+BKC,,,0,4,none,80,100,,
31,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
40,24/05/2023,KLC+YSS+BKC,,,0,3,none,70,100,,
37,24/05/2023,KLC+YSS+BKC,,,0,3,none,90,100,,
32,24/05/2023,KLC+YSS+BKC,,,0,3,none,70,100,,
33,24/05/2023,KLC+YSS+BKC,,,0,3,none,85,100,,
36,24/05/2023,KLC+YSS+BKC,,,0,2,none,85,100,,
35,24/05/2023,KLC+YSS+BKC,,,0,2,none,70,95,,
,,,,,,,,,,,
41,06/06/2023,BCM+KLC+YSS+BRC,,,0,2,none,85,100,,
20,06/06/2023,BCM+KLC+YSS+BRC,,,0,3,none,85,100,,
21,06/06/2023,BCM+KLC+YSS+BRC,,,0,2,none,90,100,,
22,06/06/2023,BCM+KLC+YSS+BRC,,,0,3,none,95,100,,
23,06/06/2023,BCM+KLC+YSS+BRC,,,,,,,,,
26,06/06/2023,BCM+KLC+YSS+BRC,,,0,3,none,85,100,,
27,06/06/2023,BCM+KLC+YSS+BRC,,,0,2,none,90,100,,
28,06/06/2023,BCM+KLC+YSS+BRC,,,0,4,none,60,100,,
43,06/06/2023,BCM+KLC+YSS+BRC,,,0,2,none,70,100,,
29,06/06/2023,BCM+KLC+YSS+BRC,,,0,3,none,85,100,,
24,06/06/2023,BCM+KLC+YSS+BRC,,,0,3,none,80,100,,
